article_id,model,strategy,is_valid,syntax_errors,precision,recall,f1_score,true_positives,false_positives,false_negatives,tp_core,fp_core,fn_core,precision_core,recall_core,f1_score_core,tp_policy_char,fp_policy_char,fn_policy_char,precision_policy_char,recall_policy_char,f1_score_policy_char,tp_compliance_char,fp_compliance_char,fn_compliance_char,precision_compliance_char,recall_compliance_char,f1_score_compliance_char,tp_actor,fp_actor,fn_actor,precision_actor,recall_actor,f1_score_actor,tp_other,fp_other,fn_other,precision_other,recall_other,f1_score_other,tp_time,fp_time,fn_time,precision_time,recall_time,f1_score_time,property_precision,property_recall,property_f1_score,property_true_positives,property_false_positives,property_false_negatives,property_diversity,class_precision,class_recall,class_f1_score,class_true_positives,class_false_positives,class_false_negatives,entity_precision,entity_recall,entity_f1_score,entity_true_positives,entity_false_positives,entity_false_negatives,ontology_consistency_score,constraint_violations,constraint_violations_by_type,ontology_conforms,ground_truth_triple_count,rel_contains_instrument_precision_contains_instrument,rel_contains_instrument_recall_contains_instrument,rel_contains_instrument_f1_score_contains_instrument,rel_contains_instrument_true_positives_contains_instrument,rel_contains_instrument_false_positives_contains_instrument,rel_contains_instrument_false_negatives_contains_instrument,rel_contains_objective_precision_contains_objective,rel_contains_objective_recall_contains_objective,rel_contains_objective_f1_score_contains_objective,rel_contains_objective_true_positives_contains_objective,rel_contains_objective_false_positives_contains_objective,rel_contains_objective_false_negatives_contains_objective,rel_contains_monitoring_form_precision_contains_monitoring_form,rel_contains_monitoring_form_recall_contains_monitoring_form,rel_contains_monitoring_form_f1_score_contains_monitoring_form,rel_contains_monitoring_form_true_positives_contains_monitoring_form,rel_contains_monitoring_form_false_positives_contains_monitoring_form,rel_contains_monitoring_form_false_negatives_contains_monitoring_form,rel_contains_sanctioning_form_precision_contains_sanctioning_form,rel_contains_sanctioning_form_recall_contains_sanctioning_form,rel_contains_sanctioning_form_f1_score_contains_sanctioning_form,rel_contains_sanctioning_form_true_positives_contains_sanctioning_form,rel_contains_sanctioning_form_false_positives_contains_sanctioning_form,rel_contains_sanctioning_form_false_negatives_contains_sanctioning_form,rel_addresses_precision_addresses,rel_addresses_recall_addresses,rel_addresses_f1_score_addresses,rel_addresses_true_positives_addresses,rel_addresses_false_positives_addresses,rel_addresses_false_negatives_addresses,triple_count,file_size,cleaned,fixed_jsonld,file_name,syntax_error_message,file_path
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr,one-shot,True,0,0.35714285714285715,0.5555555555555556,0.43478260869565216,5,9,4,3,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,8,2,0.2,0.5,0.28571428571428575,0.625,0.7142857142857143,0.6666666666666666,5,3,2,8,0.375,0.6,0.4615384615384615,6,10,4,0.25,0.5,0.3333333333333333,3,9,3,1.0,0,{},True,21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21,1473,False,False,32019R0631_ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr_one-shot_20250420_234053.ttl,File not generated or found,
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,gpt-4o-2024-08-06,zero-shot,True,0,0.42857142857142855,0.5,0.4615384615384615,6,8,6,1,2,1,0.3333333333333333,0.5,0.4,0,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,5,5,1,0.5,0.8333333333333334,0.625,0.875,0.7,0.7777777777777777,7,1,3,8,0.25,0.6666666666666666,0.36363636363636365,4,12,2,0.08333333333333333,1.0,0.15384615384615385,1,11,0,1.0,0,{},True,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30,2560,False,False,32019R0631_gpt-4o-2024-08-06_zero-shot_20250409_113500.ttl,File not generated or found,
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,gpt-4o-2024-08-06,few-shot,True,0,0.5,0.5,0.5,7,7,7,3,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4,6,4,0.4,0.5,0.4444444444444445,0.625,0.5555555555555556,0.5882352941176471,5,3,4,8,0.5,0.5333333333333333,0.5161290322580646,8,8,7,0.4166666666666667,0.5,0.45454545454545453,5,7,5,1.0,0,{},True,34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34,2510,False,False,32019R0631_gpt-4o-2024-08-06_few-shot_20250409_113517.ttl,File not generated or found,
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,gpt-4o-2024-08-06,one-shot,True,0,0.5,0.4375,0.4666666666666667,7,7,9,3,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,1,3,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4,6,4,0.4,0.5,0.4444444444444445,0.75,0.5454545454545454,0.631578947368421,6,2,5,8,0.5,0.47058823529411764,0.48484848484848486,8,8,9,0.4166666666666667,0.5,0.45454545454545453,5,7,5,1.0,0,{},True,36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36,2605,False,False,32019R0631_gpt-4o-2024-08-06_one-shot_20250409_113507.ttl,File not generated or found,
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,llama3.1:70b,zero-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2377,False,False,32019R0631_llama3.1:70b_zero-shot_20250410_000115.ttl,"at line 1 of <>:
Bad syntax (expected directive or statement) at ^ in:
""b''^b'turtle\n@prefix dc: <http://purl.org/dc/elements/1.1/> .\n@pre'...""",experiment-1/results/EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14/32019R0631_llama3.1:70b_zero-shot_20250410_000115.ttl
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,llama3.1:70b,few-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3172,False,False,32019R0631_llama3.1:70b_few-shot_20250410_000529.ttl,"at line 51 of <>:
Bad syntax (Prefix ""foaf:"" not bound) at ^ in:
""...b'_0_Chapter_0_Section_0_Article_14>\n  dc:contributor [\n    a '^b'foaf:Person ;\n    foaf:name ""F""\n  ], [\n    a foaf:Person ;\n '...""",experiment-1/results/EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14/32019R0631_llama3.1:70b_few-shot_20250410_000529.ttl
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,llama3.1:70b,one-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4910,False,False,32019R0631_llama3.1:70b_one-shot_20250410_000349.ttl,"at line 7 of <>:
Bad syntax (Prefix ""rdfs:"" not bound) at ^ in:
""...b'   a <http://purl.org/dc/terms/BibliographicResource> ;\n    '^b'rdfs:label ""EU_32019R0631_Title_0_Chapter_0_Section_0_Articl'...""",experiment-1/results/EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14/32019R0631_llama3.1:70b_one-shot_20250410_000349.ttl
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,qwen2.5:32b,zero-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1754,False,False,32019R0631_qwen2.5:32b_zero-shot_20250421_021314.ttl,"at line 14 of <>:
Bad syntax (Prefix ""xsd:"" not bound) at ^ in:
""...b'ion_0_Article_14 ;\n    pol:adjustmentDeadline ""2020-10-31""^^'^b'xsd:date ;\n    pol:newM0ValueStartsOn ""2022-01-01""^^xsd:date'...""",experiment-1/results/EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14/32019R0631_qwen2.5:32b_zero-shot_20250421_021314.ttl
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,qwen2.5:32b,few-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1928,False,False,32019R0631_qwen2.5:32b_few-shot_20250421_021425.ttl,"at line 5 of <>:
Bad syntax (objectList expected) at ^ in:
""...b'tp://data.europa.eu/eli/reg/2019/631/oj>\n    poli:hasArticle'^b' EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14 ;\n    '...""",experiment-1/results/EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14/32019R0631_qwen2.5:32b_few-shot_20250421_021425.ttl
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,qwen2.5:32b,one-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1980,False,False,32019R0631_qwen2.5:32b_one-shot_20250421_021351.ttl,"at line 5 of <>:
Bad syntax (objectList expected) at ^ in:
""...b'tp://data.europa.eu/eli/reg/2019/631/oj>\n    poli:hasArticle'^b' EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14 ;\n    '...""",experiment-1/results/EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14/32019R0631_qwen2.5:32b_one-shot_20250421_021351.ttl
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,14,36,0,3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,36,0.0,0.0,0.0,0,10,0,0.0,0.0,0.0,0.125,0.0625,0.08333333333333333,1,7,15,8,0.0,0.0,0.0,0,16,13,0.0,0.0,0.0,0,12,7,1.0,0,{},True,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36,3474,False,False,32019R0631_qwen2.5-coder:32b_zero-shot_20250421_144255.ttl,File not generated or found,
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,qwen2.5-coder:32b,few-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2560,False,False,32019R0631_qwen2.5-coder:32b_few-shot_20250421_144435.ttl,"at line 15 of <>:
Bad syntax (Prefix ""xsd:"" not bound) at ^ in:
""...b's_a_and_b_annex_i ;\n    pol:hasAdjustmentDate ""2020-10-31""^^'^b'xsd:date , ""2022-10-31""^^xsd:date , ""2024-10-31""^^xsd:date ;'...""",experiment-1/results/EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14/32019R0631_qwen2.5-coder:32b_few-shot_20250421_144435.ttl
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,qwen2.5-coder:32b,one-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2560,False,False,32019R0631_qwen2.5-coder:32b_one-shot_20250421_144345.ttl,"at line 15 of <>:
Bad syntax (Prefix ""xsd:"" not bound) at ^ in:
""...b's_a_and_b_annex_i ;\n    pol:hasAdjustmentDate ""2020-10-31""^^'^b'xsd:date , ""2022-10-31""^^xsd:date , ""2024-10-31""^^xsd:date ;'...""",experiment-1/results/EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14/32019R0631_qwen2.5-coder:32b_one-shot_20250421_144345.ttl
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,o3-mini-2025-01-31,zero-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2038,False,False,32019R0631_o3-mini-2025-01-31_zero-shot_20250411_000241.ttl,"at line 13 of <>:
Bad syntax (newline found in string literal) at ^ in:
""...b'""F"", ""B"" ;\n    rdfs:comment ""adjustment of m0 and tm0 values'^b'\n1.\xc2\xa0\xc2\xa0\xc2\xa0the m0 and tm0 values referred to in parts a and b '...""",experiment-1/results/EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14/32019R0631_o3-mini-2025-01-31_zero-shot_20250411_000241.ttl
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,o3-mini-2025-01-31,few-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2538,False,False,32019R0631_o3-mini-2025-01-31_few-shot_20250411_000339.ttl,"at line 8 of <>:
Bad syntax (Prefix ""rdfs:"" not bound) at ^ in:
""...b'_0_Chapter_0_Section_0_Article_14 a pol:PolicyArticle ;\n    '^b'rdfs:comment ""adjustment of m0 and tm0 values"" ;\n    pol:aut'...""",experiment-1/results/EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14/32019R0631_o3-mini-2025-01-31_few-shot_20250411_000339.ttl
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,o3-mini-2025-01-31,one-shot,True,0,0.5,0.7777777777777778,0.6086956521739131,7,7,2,3,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4,6,0,0.4,1.0,0.5714285714285715,0.625,0.7142857142857143,0.6666666666666666,5,3,2,8,0.3125,0.5,0.38461538461538464,5,11,5,0.16666666666666666,0.3333333333333333,0.2222222222222222,2,10,4,1.0,0,{},True,21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21,2506,False,False,32019R0631_o3-mini-2025-01-31_one-shot_20250411_000309.ttl,File not generated or found,
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,deepseek-coder-v2:16b,zero-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,deepseek-coder-v2:16b,few-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32019R0631_Title_0_Chapter_0_Section_0_Article_14,deepseek-coder-v2:16b,one-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32018R1999_Title_0_Chapter_5_Section_3_Article_35,ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr,zero-shot,True,0,0.7619047619047619,0.8421052631578947,0.8,16,5,3,3,0,0,1.0,1.0,1.0,3,1,0,0.75,1.0,0.8571428571428571,2,0,0,1.0,1.0,1.0,3,2,2,0.6,0.6,0.6,0,0,0,0.0,0.0,0.0,5,2,1,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.9090909090909091,1.0,0.9523809523809523,10,1,0,11,0.9047619047619048,1.0,0.9500000000000001,19,2,0,0.8888888888888888,1.0,0.9411764705882353,8,1,0,1.0,0,{},True,31,0.75,1.0,0.8571428571428571,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31,2112,False,False,32018R1999_ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr_zero-shot_20250420_234110.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_5_Section_3_Article_35,ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr,few-shot,True,0,0.6190476190476191,0.5909090909090909,0.6046511627906977,13,8,9,3,0,0,1.0,1.0,1.0,2,2,0,0.5,1.0,0.6666666666666666,2,0,0,1.0,1.0,1.0,2,3,4,0.4,0.3333333333333333,0.3636363636363636,0,0,0,0.0,0.0,0.0,4,3,5,0.5714285714285714,0.4444444444444444,0.5,1.0,1.0,1.0,11,0,0,11,0.9047619047619048,0.9047619047619048,0.9047619047619048,19,2,2,1.0,0.8181818181818182,0.9,9,0,2,1.0,0,{},True,40,0.5,1.0,0.6666666666666666,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,40,2823,False,False,32018R1999_ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr_few-shot_20250420_234136.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_5_Section_3_Article_35,ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr,one-shot,True,0,0.9047619047619048,0.7307692307692307,0.8085106382978723,19,2,7,3,0,0,1.0,1.0,1.0,3,1,0,0.75,1.0,0.8571428571428571,2,0,0,1.0,1.0,1.0,5,0,4,1.0,0.5555555555555556,0.7142857142857143,0,0,0,0.0,0.0,0.0,6,1,3,0.8571428571428571,0.6666666666666666,0.75,1.0,1.0,1.0,11,0,0,11,0.9523809523809523,0.9090909090909091,0.9302325581395349,20,1,2,1.0,0.8181818181818182,0.9,9,0,2,1.0,0,{},True,44,0.75,1.0,0.8571428571428571,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.4,1.0,0.0,3.0,44,2950,False,False,32018R1999_ft:gpt-4o-mini-2024-07-18:pd-berater-der-ffentlichen-hand:polianna-turtle:BOPrF1gr_one-shot_20250420_234123.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_5_Section_3_Article_35,gpt-4o-2024-08-06,zero-shot,True,0,0.19047619047619047,0.4,0.25806451612903225,4,17,6,1,2,1,0.3333333333333333,0.5,0.4,0,4,1,0.0,0.0,0.0,2,0,0,1.0,1.0,1.0,1,4,2,0.2,0.3333333333333333,0.25,0,0,1,0.0,0.0,0.0,0,7,1,0.0,0.0,0.0,0.8181818181818182,0.9,0.8571428571428572,9,2,1,11,0.3333333333333333,0.7777777777777778,0.4666666666666666,7,14,2,0.1111111111111111,1.0,0.19999999999999998,1,8,0,1.0,0,{},True,13,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13,931,False,False,32018R1999_gpt-4o-2024-08-06_zero-shot_20250409_113522.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_5_Section_3_Article_35,gpt-4o-2024-08-06,few-shot,True,0,0.5238095238095238,0.5,0.5116279069767442,11,10,11,3,0,0,1.0,1.0,1.0,0,4,0,0.0,0.0,0.0,1,1,0,0.5,1.0,0.6666666666666666,1,4,1,0.2,0.5,0.28571428571428575,0,0,0,0.0,0.0,0.0,6,1,10,0.8571428571428571,0.375,0.5217391304347825,0.6363636363636364,1.0,0.7777777777777778,7,4,0,11,0.6190476190476191,0.5909090909090909,0.6046511627906977,13,8,9,1.0,0.5,0.6666666666666666,9,0,9,1.0,0,{},True,54,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54,4132,False,False,32018R1999_gpt-4o-2024-08-06_few-shot_20250409_113541.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_5_Section_3_Article_35,gpt-4o-2024-08-06,one-shot,True,0,0.6190476190476191,0.8125,0.7027027027027026,13,8,3,3,0,0,1.0,1.0,1.0,2,2,0,0.5,1.0,0.6666666666666666,2,0,0,1.0,1.0,1.0,3,2,2,0.6,0.6,0.6,0,0,0,0.0,0.0,0.0,3,4,1,0.42857142857142855,0.75,0.5454545454545454,1.0,1.0,1.0,11,0,0,11,0.7142857142857143,0.9375,0.8108108108108109,15,6,1,0.6666666666666666,1.0,0.8,6,3,0,1.0,0,{},True,24,0.5,1.0,0.6666666666666666,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24,1710,False,False,32018R1999_gpt-4o-2024-08-06_one-shot_20250409_113528.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_5_Section_3_Article_35,llama3.1:70b,zero-shot,True,0,0.0,0.0,0.0,0,21,7,0,3,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0,0,7,0.0,0.0,0.0,0,7,0,0.0,0.0,0.0,0.09090909090909091,0.16666666666666666,0.11764705882352942,1,10,5,11,0.0,0.0,0.0,0,21,2,0.0,0.0,0.0,0,9,1,1.0,0,{},True,7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,3422,False,False,32018R1999_llama3.1:70b_zero-shot_20250409_230442.ttl,File not generated or found,
